ensembl_gene_id	gene_biotype	external_gene_name
ENSMFAG00000039408	protein_coding	HSPB6
ENSMFAG00000039415	protein_coding	ZNF540
ENSMFAG00000039432	protein_coding	
ENSMFAG00000039443	protein_coding	POLR2I
ENSMFAG00000039463	protein_coding	IFNL4
ENSMFAG00000039473	protein_coding	SLC25A42
ENSMFAG00000039574	protein_coding	
ENSMFAG00000039691	protein_coding	AXL
ENSMFAG00000039702	protein_coding	ZNF506
ENSMFAG00000039779	protein_coding	CYP2G2
ENSMFAG00000039830	protein_coding	
ENSMFAG00000039856	protein_coding	TYROBP
ENSMFAG00000039862	protein_coding	
ENSMFAG00000039863	protein_coding	
ENSMFAG00000039885	protein_coding	ZNF254
ENSMFAG00000039986	protein_coding	
ENSMFAG00000040130	protein_coding	BLVRB
ENSMFAG00000040173	protein_coding	IFNL1
ENSMFAG00000040188	protein_coding	PPP1R14A
ENSMFAG00000040225	protein_coding	RASGRP4
ENSMFAG00000040226	rRNA	RF00001
ENSMFAG00000040352	protein_coding	SUGP2
ENSMFAG00000040354	protein_coding	
ENSMFAG00000040358	protein_coding	DYRK1B
ENSMFAG00000040369	protein_coding	SYNE4
ENSMFAG00000040427	rRNA	RF00001
ENSMFAG00000040753	protein_coding	TGFB1
ENSMFAG00000040780	protein_coding	LPAR2
ENSMFAG00000040852	protein_coding	
ENSMFAG00000041169	protein_coding	ZNF30
ENSMFAG00000041182	protein_coding	HPN
ENSMFAG00000041184	protein_coding	FXYD1
ENSMFAG00000041187	protein_coding	ZFP30
ENSMFAG00000041253	protein_coding	ZNF493
ENSMFAG00000041278	protein_coding	CCNE1
ENSMFAG00000041303	protein_coding	ZNF780A
ENSMFAG00000041307	protein_coding	SLC7A10
ENSMFAG00000041556	protein_coding	TBCB
ENSMFAG00000041593	protein_coding	SHKBP1
ENSMFAG00000041638	protein_coding	
ENSMFAG00000041710	protein_coding	SNRPA
ENSMFAG00000041778	protein_coding	
ENSMFAG00000041802	protein_coding	
ENSMFAG00000041829	protein_coding	MAU2
ENSMFAG00000042050	protein_coding	ZNF181
ENSMFAG00000042076	protein_coding	ETV2
ENSMFAG00000042150	protein_coding	CYP2A23
ENSMFAG00000042298	protein_coding	
ENSMFAG00000042304	protein_coding	DPF1
ENSMFAG00000042311	protein_coding	NR2C2AP
ENSMFAG00000042361	protein_coding	ALKBH6
ENSMFAG00000042473	protein_coding	ZNF101
ENSMFAG00000042477	protein_coding	NUDT19
ENSMFAG00000042521	protein_coding	ZNF43
ENSMFAG00000042528	protein_coding	LGI4
ENSMFAG00000042563	protein_coding	ZNF14
ENSMFAG00000042602	protein_coding	
ENSMFAG00000042644	protein_coding	NPHS1
ENSMFAG00000042648	protein_coding	
ENSMFAG00000042864	protein_coding	ZNF536
ENSMFAG00000042916	protein_coding	ACP7
ENSMFAG00000043018	protein_coding	HIPK4
ENSMFAG00000043091	protein_coding	ECH1
ENSMFAG00000043187	protein_coding	SIRT2
ENSMFAG00000043200	protein_coding	
ENSMFAG00000043254	protein_coding	WTIP
ENSMFAG00000043318	protein_coding	
ENSMFAG00000043323	protein_coding	RHPN2
ENSMFAG00000043350	protein_coding	ZNF570
ENSMFAG00000043393	protein_coding	KCTD15
ENSMFAG00000043489	protein_coding	CYP2A26
ENSMFAG00000043492	protein_coding	IGFLR1
ENSMFAG00000043528	protein_coding	ZNF681
ENSMFAG00000043553	protein_coding	TMEM161A
ENSMFAG00000043559	protein_coding	ZNF382
ENSMFAG00000043588	protein_coding	NCAN
ENSMFAG00000043628	protein_coding	DPY19L3
ENSMFAG00000043630	protein_coding	ZNF793
ENSMFAG00000043707	protein_coding	
ENSMFAG00000043709	protein_coding	ZNF546
ENSMFAG00000043723	protein_coding	ZNF599
ENSMFAG00000043820	protein_coding	LRFN3
ENSMFAG00000043908	protein_coding	FBL
ENSMFAG00000043926	protein_coding	MAG
ENSMFAG00000044055	protein_coding	KLHL26
ENSMFAG00000044096	protein_coding	CLIP3
ENSMFAG00000044113	pseudogene	
ENSMFAG00000044115	protein_coding	REX1BD
ENSMFAG00000044120	protein_coding	GGN
ENSMFAG00000044183	pseudogene	
ENSMFAG00000044241	protein_coding	MED29
ENSMFAG00000044266	protein_coding	CLC
ENSMFAG00000044290	protein_coding	PRX
ENSMFAG00000044323	protein_coding	RINL
ENSMFAG00000044379	protein_coding	
ENSMFAG00000044440	protein_coding	CYP2S1
ENSMFAG00000044483	protein_coding	CNTD2
ENSMFAG00000044502	protein_coding	MAP3K10
ENSMFAG00000044549	protein_coding	
ENSMFAG00000044563	protein_coding	MRPS12
ENSMFAG00000044588	protein_coding	
ENSMFAG00000044697	protein_coding	DDX49
ENSMFAG00000044756	protein_coding	
ENSMFAG00000044813	protein_coding	URI1
ENSMFAG00000044836	protein_coding	FXYD5
ENSMFAG00000044848	protein_coding	SPINT2
ENSMFAG00000044925	protein_coding	UBA52
ENSMFAG00000044974	protein_coding	ZNF93
ENSMFAG00000044990	protein_coding	
ENSMFAG00000045039	protein_coding	ZNF257
ENSMFAG00000045271	protein_coding	
ENSMFAG00000045312	protein_coding	DMKN
ENSMFAG00000045331	protein_coding	ATP13A1
ENSMFAG00000045350	protein_coding	KIAA0355
ENSMFAG00000045375	protein_coding	CRTC1
ENSMFAG00000045412	protein_coding	PLEKHG2
ENSMFAG00000045422	protein_coding	PRODH2
ENSMFAG00000045477	protein_coding	TMEM59L
ENSMFAG00000045496	protein_coding	LEUTX
ENSMFAG00000045599	protein_coding	WDR62
ENSMFAG00000045622	protein_coding	
ENSMFAG00000045881	protein_coding	LGALS14
ENSMFAG00000045934	protein_coding	
ENSMFAG00000046019	protein_coding	EGLN2
ENSMFAG00000046024	protein_coding	PAF1
ENSMFAG00000046032	protein_coding	RPS16
ENSMFAG00000046052	protein_coding	
ENSMFAG00000046059	protein_coding	CATSPERG
ENSMFAG00000046087	protein_coding	GMIP
ENSMFAG00000046101	protein_coding	PMIS2
ENSMFAG00000046282	protein_coding	DLL3
ENSMFAG00000046437	lincRNA	
ENSMFAG00000046574	lincRNA	
ENSMFAG00000046602	lincRNA	
ENSMFAG00000046684	lincRNA	
ENSMFAG00000046747	lincRNA	
ENSMFAG00000046854	lincRNA	
ENSMFAG00000046936	lincRNA	
ENSMFAG00000047131	lincRNA	
ENSMFAG00000000053	protein_coding	NAPA
ENSMFAG00000000132	protein_coding	PPP2R1A
ENSMFAG00000000152	protein_coding	ZNF229
ENSMFAG00000000156	protein_coding	KCNA7
ENSMFAG00000000160	protein_coding	CCDC114
ENSMFAG00000000200	protein_coding	SIGLECL1
ENSMFAG00000000209	protein_coding	
ENSMFAG00000000210	protein_coding	
ENSMFAG00000000261	protein_coding	TRPM4
ENSMFAG00000000268	protein_coding	
ENSMFAG00000000482	protein_coding	ZNF347
ENSMFAG00000000496	protein_coding	EMC10
ENSMFAG00000000532	protein_coding	NR1H2
ENSMFAG00000000586	protein_coding	TULP2
ENSMFAG00000000730	protein_coding	BICRA
ENSMFAG00000000741	protein_coding	
ENSMFAG00000000801	protein_coding	CACNG7
ENSMFAG00000000858	protein_coding	KDELR1
ENSMFAG00000000979	protein_coding	ETFB
ENSMFAG00000001013	protein_coding	CD79A
ENSMFAG00000001056	protein_coding	ZNF234
ENSMFAG00000001097	protein_coding	
ENSMFAG00000001108	protein_coding	PRPF31
ENSMFAG00000001131	protein_coding	GYS1
ENSMFAG00000001217	protein_coding	
ENSMFAG00000001281	protein_coding	ZNF180
ENSMFAG00000001284	protein_coding	
ENSMFAG00000001404	protein_coding	BCL3
ENSMFAG00000001470	protein_coding	MYBPC2
ENSMFAG00000001497	protein_coding	DEDD2
ENSMFAG00000001524	protein_coding	
ENSMFAG00000001530	protein_coding	ZNF766
ENSMFAG00000001647	protein_coding	BSPH1
ENSMFAG00000001653	protein_coding	TMEM160
ENSMFAG00000001671	protein_coding	
ENSMFAG00000001696	protein_coding	IL4I1
ENSMFAG00000001784	protein_coding	BCAT2
ENSMFAG00000001814	protein_coding	ERCC1
ENSMFAG00000001824	protein_coding	IGFL4
ENSMFAG00000001855	protein_coding	BCAM
ENSMFAG00000001898	protein_coding	SLC17A7
ENSMFAG00000001928	protein_coding	PIH1D1
ENSMFAG00000002116	protein_coding	
ENSMFAG00000002128	protein_coding	
ENSMFAG00000002381	protein_coding	CCDC9
ENSMFAG00000002407	protein_coding	TOMM40
ENSMFAG00000002473	protein_coding	KLK4
ENSMFAG00000002485	protein_coding	DMAC2
ENSMFAG00000002540	protein_coding	NECTIN2
ENSMFAG00000002551	protein_coding	RTN2
ENSMFAG00000002580	protein_coding	
ENSMFAG00000002606	protein_coding	KLK1
ENSMFAG00000002655	protein_coding	RASIP1
ENSMFAG00000002696	protein_coding	ZNF577
ENSMFAG00000002762	protein_coding	
ENSMFAG00000002784	protein_coding	LHB
ENSMFAG00000002877	protein_coding	ZNF473
ENSMFAG00000002900	protein_coding	ZNF574
ENSMFAG00000002915	protein_coding	PTGIR
ENSMFAG00000002930	protein_coding	NUP62
ENSMFAG00000002959	protein_coding	ZNF285
ENSMFAG00000002981	protein_coding	
ENSMFAG00000002986	protein_coding	SIGLEC6
ENSMFAG00000003020	protein_coding	SIX5
ENSMFAG00000003135	protein_coding	NUCB1
ENSMFAG00000003194	protein_coding	
ENSMFAG00000003214	protein_coding	
ENSMFAG00000003351	protein_coding	FUZ
ENSMFAG00000003363	protein_coding	
ENSMFAG00000003377	protein_coding	IGSF23
ENSMFAG00000003432	protein_coding	CA11
ENSMFAG00000003485	protein_coding	
ENSMFAG00000003653	protein_coding	ACP4
ENSMFAG00000003659	protein_coding	IGFL3
ENSMFAG00000003749	protein_coding	
ENSMFAG00000003757	protein_coding	SIGLEC10
ENSMFAG00000003790	protein_coding	TRAPPC6A
ENSMFAG00000003806	protein_coding	VRK3
ENSMFAG00000003821	protein_coding	GPR32
ENSMFAG00000003906	protein_coding	CKM
ENSMFAG00000003953	protein_coding	PTOV1
ENSMFAG00000004023	protein_coding	KLK6
ENSMFAG00000004080	protein_coding	FBXO46
ENSMFAG00000004148	rRNA	RF00001
ENSMFAG00000004672	snoRNA	RF00133
ENSMFAG00000004690	snoRNA	RF00133
ENSMFAG00000004692	protein_coding	PPP1R13L
ENSMFAG00000004755	snRNA	RF00026
ENSMFAG00000004971	miRNA	
ENSMFAG00000005067	misc_RNA	RF00017
ENSMFAG00000005647	miRNA	
ENSMFAG00000005779	protein_coding	
ENSMFAG00000005845	miRNA	MIR521-1
ENSMFAG00000005853	snRNA	RF00026
ENSMFAG00000005943	miRNA	
ENSMFAG00000006014	protein_coding	PNMA8A
ENSMFAG00000006050	snRNA	RF00026
ENSMFAG00000006230	miRNA	MIR526A1
ENSMFAG00000006322	miRNA	
ENSMFAG00000006906	snRNA	RF00026
ENSMFAG00000006908	protein_coding	CD3EAP
ENSMFAG00000007026	miRNA	MIR935
ENSMFAG00000007100	protein_coding	ZNF613
ENSMFAG00000007242	protein_coding	KLK8
ENSMFAG00000007314	protein_coding	
ENSMFAG00000007395	protein_coding	IZUMO2
ENSMFAG00000007422	protein_coding	ZNF808
ENSMFAG00000007616	misc_RNA	RF00017
ENSMFAG00000007754	misc_RNA	RF00017
ENSMFAG00000007768	miRNA	
ENSMFAG00000008222	misc_RNA	RF00019
ENSMFAG00000008230	snRNA	RF00026
ENSMFAG00000008403	miRNA	MIR518B
ENSMFAG00000008414	protein_coding	PPFIA3
ENSMFAG00000008527	miRNA	MIR517A
ENSMFAG00000008704	misc_RNA	RF00017
ENSMFAG00000008705	protein_coding	ZNF541
ENSMFAG00000008806	protein_coding	CCDC155
ENSMFAG00000009007	miRNA	
ENSMFAG00000009032	protein_coding	QPCTL
ENSMFAG00000009048	snoRNA	RF00211
ENSMFAG00000009065	snoRNA	RF00211
ENSMFAG00000009127	miRNA	
ENSMFAG00000009162	miRNA	
ENSMFAG00000009184	miRNA	
ENSMFAG00000009222	miRNA	
ENSMFAG00000009333	miRNA	MIR330
ENSMFAG00000009368	miRNA	
ENSMFAG00000009407	miRNA	
ENSMFAG00000009459	protein_coding	ZNF480
ENSMFAG00000010056	misc_RNA	RF00019
ENSMFAG00000010425	protein_coding	IRF2BP1
ENSMFAG00000010948	protein_coding	LIG1
ENSMFAG00000011184	miRNA	MIR525
ENSMFAG00000011187	miRNA	
ENSMFAG00000011251	protein_coding	GPR4
ENSMFAG00000011266	protein_coding	
ENSMFAG00000011621	miRNA	MIR518F
ENSMFAG00000011659	miRNA	MIR523
ENSMFAG00000011721	miRNA	MIR371A
ENSMFAG00000012219	miRNA	
ENSMFAG00000012251	miRNA	MIR99B
ENSMFAG00000012669	snRNA	RF00026
ENSMFAG00000012740	miRNA	
ENSMFAG00000012971	miRNA	
ENSMFAG00000013179	miRNA	MIR125A
ENSMFAG00000013255	miRNA	
ENSMFAG00000013367	protein_coding	LILRB4
ENSMFAG00000013670	misc_RNA	RF00017
ENSMFAG00000013751	miRNA	MIRLET7E
ENSMFAG00000013781	miRNA	
ENSMFAG00000013903	miRNA	MIR643
ENSMFAG00000013932	misc_RNA	RF00017
ENSMFAG00000014068	miRNA	MIR150
ENSMFAG00000014412	miRNA	MIR642A
ENSMFAG00000014610	snoRNA	RF00156
ENSMFAG00000014770	miRNA	
ENSMFAG00000014832	miRNA	
ENSMFAG00000015742	snRNA	RF00026
ENSMFAG00000015784	miRNA	
ENSMFAG00000016124	protein_coding	LILRA4
ENSMFAG00000016277	snRNA	RF00026
ENSMFAG00000016667	protein_coding	IZUMO1
ENSMFAG00000017215	protein_coding	NANOS2
ENSMFAG00000017537	protein_coding	SLC6A16
ENSMFAG00000017593	snRNA	RF00026
ENSMFAG00000018045	protein_coding	NPAS1
ENSMFAG00000018066	snRNA	RF00026
ENSMFAG00000019054	protein_coding	
ENSMFAG00000019557	protein_coding	BLOC1S3
ENSMFAG00000020550	snoRNA	RF00012
ENSMFAG00000020631	miRNA	MIR516B1
ENSMFAG00000021414	snoRNA	RF00603
ENSMFAG00000021657	snoRNA	RF00147
ENSMFAG00000021986	rRNA	RF00001
ENSMFAG00000022670	protein_coding	AP2S1
ENSMFAG00000023642	protein_coding	IRGC
ENSMFAG00000024011	protein_coding	FKRP
ENSMFAG00000024252	protein_coding	
ENSMFAG00000024767	protein_coding	NKPD1
ENSMFAG00000024844	protein_coding	
ENSMFAG00000025583	protein_coding	HIF3A
ENSMFAG00000025648	protein_coding	
ENSMFAG00000025723	protein_coding	
ENSMFAG00000026005	protein_coding	B3GNT8
ENSMFAG00000026126	protein_coding	
ENSMFAG00000027835	protein_coding	FAM83E
ENSMFAG00000028171	protein_coding	EXOC3L2
ENSMFAG00000028347	protein_coding	C19H19orf48
ENSMFAG00000028788	protein_coding	CEACAM19
ENSMFAG00000028851	protein_coding	SIGLEC9
ENSMFAG00000029240	protein_coding	ADM5
ENSMFAG00000029389	protein_coding	
ENSMFAG00000029891	protein_coding	ZNF226
ENSMFAG00000029942	protein_coding	RRAS
ENSMFAG00000029984	protein_coding	PNMA8C
ENSMFAG00000030028	protein_coding	MYADM
ENSMFAG00000030162	protein_coding	
ENSMFAG00000030303	protein_coding	FUT1
ENSMFAG00000030322	protein_coding	POU2F2
ENSMFAG00000030347	protein_coding	RABAC1
ENSMFAG00000030354	protein_coding	
ENSMFAG00000030356	protein_coding	CADM4
ENSMFAG00000030558	protein_coding	HRC
ENSMFAG00000030565	protein_coding	GRWD1
ENSMFAG00000030685	protein_coding	SPACA6
ENSMFAG00000030727	protein_coding	FPR2
ENSMFAG00000030734	protein_coding	PINLYP
ENSMFAG00000030779	protein_coding	
ENSMFAG00000030784	protein_coding	LIPE
ENSMFAG00000030855	protein_coding	
ENSMFAG00000030933	protein_coding	
ENSMFAG00000030953	protein_coding	ZNF175
ENSMFAG00000030996	protein_coding	FLT3LG
ENSMFAG00000030997	protein_coding	
ENSMFAG00000031020	protein_coding	SCAF1
ENSMFAG00000031048	protein_coding	SHANK1
ENSMFAG00000031090	protein_coding	PAFAH1B3
ENSMFAG00000031129	protein_coding	GOLGA1
ENSMFAG00000031153	protein_coding	NOSIP
ENSMFAG00000031208	protein_coding	TTYH1
ENSMFAG00000031396	protein_coding	
ENSMFAG00000031618	protein_coding	GRIN2D
ENSMFAG00000031647	protein_coding	
ENSMFAG00000031747	protein_coding	ZNF112
ENSMFAG00000031792	protein_coding	TFPT
ENSMFAG00000031826	protein_coding	LMTK3
ENSMFAG00000031896	protein_coding	FGF21
ENSMFAG00000031963	protein_coding	LENG8
ENSMFAG00000032041	protein_coding	ZNF468
ENSMFAG00000032067	protein_coding	PPP1R37
ENSMFAG00000032097	protein_coding	CEACAM18
ENSMFAG00000032121	protein_coding	CLASRP
ENSMFAG00000032134	protein_coding	LIM2
ENSMFAG00000032162	protein_coding	RUVBL2
ENSMFAG00000032167	protein_coding	ZNF845
ENSMFAG00000032186	protein_coding	
ENSMFAG00000032344	protein_coding	RELB
ENSMFAG00000032396	protein_coding	C19orf81
ENSMFAG00000032540	protein_coding	KLK11
ENSMFAG00000032621	protein_coding	
ENSMFAG00000032624	protein_coding	ZNF614
ENSMFAG00000032669	protein_coding	
ENSMFAG00000032696	protein_coding	
ENSMFAG00000032904	protein_coding	MYPOP
ENSMFAG00000032947	protein_coding	EMP3
ENSMFAG00000032972	protein_coding	CD37
ENSMFAG00000032991	protein_coding	DHX34
ENSMFAG00000033004	protein_coding	IRF3
ENSMFAG00000033130	protein_coding	
ENSMFAG00000033188	protein_coding	CACNG8
ENSMFAG00000033205	protein_coding	RCN3
ENSMFAG00000033219	protein_coding	CACNG6
ENSMFAG00000033276	protein_coding	ZNF528
ENSMFAG00000033278	protein_coding	CBLC
ENSMFAG00000033344	protein_coding	BAX
ENSMFAG00000033459	protein_coding	
ENSMFAG00000033464	protein_coding	BBC3
ENSMFAG00000033649	protein_coding	RPS9
ENSMFAG00000033696	protein_coding	
ENSMFAG00000033714	protein_coding	
ENSMFAG00000033720	protein_coding	DKKL1
ENSMFAG00000033825	miRNA	
ENSMFAG00000033922	protein_coding	ZNF283
ENSMFAG00000033958	pseudogene	
ENSMFAG00000034026	protein_coding	
ENSMFAG00000034031	snoRNA	RF00604
ENSMFAG00000034069	protein_coding	MEIS3
ENSMFAG00000034113	protein_coding	
ENSMFAG00000034161	protein_coding	
ENSMFAG00000034179	protein_coding	PPP5C
ENSMFAG00000034198	protein_coding	
ENSMFAG00000034285	protein_coding	
ENSMFAG00000034291	protein_coding	ZNF841
ENSMFAG00000034353	protein_coding	ZNF331
ENSMFAG00000034386	protein_coding	SYNGR4
ENSMFAG00000034430	protein_coding	
ENSMFAG00000034435	protein_coding	MED25
ENSMFAG00000034454	protein_coding	ZNF160
ENSMFAG00000034659	protein_coding	ZNF428
ENSMFAG00000034662	protein_coding	CABP5
ENSMFAG00000034698	protein_coding	
ENSMFAG00000034720	miRNA	MIR320E
ENSMFAG00000034756	miRNA	
ENSMFAG00000034829	misc_RNA	RF00019
ENSMFAG00000034939	snRNA	RF00026
ENSMFAG00000035069	miRNA	MIR518C
ENSMFAG00000035104	protein_coding	POLD1
ENSMFAG00000035166	protein_coding	ELSPBP1
ENSMFAG00000035262	miRNA	
ENSMFAG00000035274	miRNA	
ENSMFAG00000035292	miRNA	
ENSMFAG00000035342	protein_coding	NKG7
ENSMFAG00000035495	protein_coding	IGFL1
ENSMFAG00000035539	protein_coding	
ENSMFAG00000035667	protein_coding	TEAD2
ENSMFAG00000035692	protein_coding	ZNF224
ENSMFAG00000035723	protein_coding	ZNF665
ENSMFAG00000035733	protein_coding	ZNF836
ENSMFAG00000035739	protein_coding	ATF5
ENSMFAG00000035749	protein_coding	CEACAM7
ENSMFAG00000035843	protein_coding	STRN4
ENSMFAG00000035885	protein_coding	ERF
ENSMFAG00000035923	protein_coding	ZNF235
ENSMFAG00000036114	protein_coding	SPHK2
ENSMFAG00000036156	protein_coding	CALM3
ENSMFAG00000036186	protein_coding	
ENSMFAG00000036434	protein_coding	TEX101
ENSMFAG00000036501	protein_coding	LAIR1
ENSMFAG00000036534	protein_coding	NTN5
ENSMFAG00000036563	protein_coding	TMEM143
ENSMFAG00000036608	protein_coding	LILRA5
ENSMFAG00000036627	protein_coding	SIGLEC11
ENSMFAG00000036651	protein_coding	
ENSMFAG00000036688	protein_coding	DHDH
ENSMFAG00000036737	protein_coding	ZNF227
ENSMFAG00000036750	protein_coding	ZNF222
ENSMFAG00000036756	protein_coding	CD33
ENSMFAG00000036766	protein_coding	PRR12
ENSMFAG00000036810	protein_coding	
ENSMFAG00000036820	protein_coding	VASP
ENSMFAG00000036917	protein_coding	PRR19
ENSMFAG00000036927	protein_coding	
ENSMFAG00000036984	protein_coding	LRRC4B
ENSMFAG00000037017	protein_coding	
ENSMFAG00000037020	protein_coding	
ENSMFAG00000037143	protein_coding	LENG1
ENSMFAG00000037144	protein_coding	LENG9
ENSMFAG00000037390	protein_coding	TMEM145
ENSMFAG00000037433	miRNA	
ENSMFAG00000037527	protein_coding	SLC8A2
ENSMFAG00000037586	protein_coding	NAPSA
ENSMFAG00000037611	protein_coding	ZNF816
ENSMFAG00000037723	protein_coding	AKT1S1
ENSMFAG00000037768	protein_coding	FTL
ENSMFAG00000037898	protein_coding	ERCC2
ENSMFAG00000037913	protein_coding	DMPK
ENSMFAG00000037931	protein_coding	ZNF880
ENSMFAG00000038029	protein_coding	FOSB
ENSMFAG00000038087	protein_coding	
ENSMFAG00000038092	protein_coding	ZNF230
ENSMFAG00000038095	protein_coding	BHMG1
ENSMFAG00000038193	miRNA	MIR372
ENSMFAG00000038406	protein_coding	ZNF45
ENSMFAG00000038433	protein_coding	KCNN4
ENSMFAG00000038438	protein_coding	KLK14
ENSMFAG00000038456	protein_coding	ZNF155
ENSMFAG00000038558	protein_coding	
ENSMFAG00000038585	protein_coding	ALDH16A1
ENSMFAG00000038648	protein_coding	IRGQ
ENSMFAG00000038710	protein_coding	FCGRT
ENSMFAG00000038818	protein_coding	ZNF616
ENSMFAG00000038820	protein_coding	CLEC11A
ENSMFAG00000038826	protein_coding	TBC1D17
ENSMFAG00000038834	protein_coding	
ENSMFAG00000038912	protein_coding	
ENSMFAG00000039095	protein_coding	
ENSMFAG00000039157	protein_coding	GRIK5
ENSMFAG00000039215	protein_coding	ZNF233
ENSMFAG00000039271	protein_coding	CPT1C
ENSMFAG00000039279	protein_coding	CRX
ENSMFAG00000039294	protein_coding	ZNF350
ENSMFAG00000039479	protein_coding	RPL18
ENSMFAG00000039550	protein_coding	CTU1
ENSMFAG00000039622	protein_coding	PNKP
ENSMFAG00000039631	protein_coding	LYPD4
ENSMFAG00000039744	protein_coding	PVR
ENSMFAG00000039746	protein_coding	KPTN
ENSMFAG00000039792	protein_coding	CLDND2
ENSMFAG00000039824	protein_coding	SNRNP70
ENSMFAG00000039853	protein_coding	KLK3
ENSMFAG00000039970	protein_coding	KLK12
ENSMFAG00000040056	protein_coding	
ENSMFAG00000040073	protein_coding	CNOT3
ENSMFAG00000040099	protein_coding	ASPDH
ENSMFAG00000040142	protein_coding	CEACAM4
ENSMFAG00000040166	protein_coding	XRCC1
ENSMFAG00000040254	protein_coding	
ENSMFAG00000040337	protein_coding	ZNF296
ENSMFAG00000040382	protein_coding	CEACAM16
ENSMFAG00000040387	protein_coding	
ENSMFAG00000040459	miRNA	
ENSMFAG00000040484	snoRNA	RF00604
ENSMFAG00000040557	protein_coding	FOXA3
ENSMFAG00000040559	protein_coding	PLEKHA4
ENSMFAG00000040629	protein_coding	
ENSMFAG00000040645	protein_coding	C19orf84
ENSMFAG00000040786	protein_coding	ZNF415
ENSMFAG00000040840	protein_coding	SMG9
ENSMFAG00000040866	protein_coding	ZNF701
ENSMFAG00000040901	miRNA	MIR522
ENSMFAG00000040912	protein_coding	
ENSMFAG00000040929	protein_coding	ZNF813
ENSMFAG00000040939	protein_coding	PPM1N
ENSMFAG00000041005	protein_coding	ZNF534
ENSMFAG00000041103	protein_coding	
ENSMFAG00000041192	protein_coding	ARHGAP35
ENSMFAG00000041224	protein_coding	KLC3
ENSMFAG00000041384	protein_coding	LAIR2
ENSMFAG00000041490	protein_coding	BCKDHA
ENSMFAG00000041503	protein_coding	
ENSMFAG00000041515	protein_coding	ZNF615
ENSMFAG00000041518	protein_coding	ZC3H4
ENSMFAG00000041575	protein_coding	DBP
ENSMFAG00000041610	protein_coding	
ENSMFAG00000041729	protein_coding	MYH14
ENSMFAG00000041847	protein_coding	CCDC8
ENSMFAG00000041869	protein_coding	PPP1R15A
ENSMFAG00000042161	protein_coding	AP2A1
ENSMFAG00000042178	protein_coding	KLK2
ENSMFAG00000042180	protein_coding	
ENSMFAG00000042185	protein_coding	APOE
ENSMFAG00000042239	protein_coding	TPRX1
ENSMFAG00000042271	protein_coding	KIR3DL3
ENSMFAG00000042327	protein_coding	ZNF284
ENSMFAG00000042442	protein_coding	DPRX
ENSMFAG00000042452	protein_coding	SULT2B1
ENSMFAG00000042517	pseudogene	
ENSMFAG00000042531	protein_coding	KLK5
ENSMFAG00000042537	protein_coding	
ENSMFAG00000042553	protein_coding	PRKCG
ENSMFAG00000042722	misc_RNA	RF00019
ENSMFAG00000042927	protein_coding	CIC
ENSMFAG00000042931	protein_coding	
ENSMFAG00000042950	protein_coding	
ENSMFAG00000042979	protein_coding	LYPD5
ENSMFAG00000042985	protein_coding	CD177
ENSMFAG00000042997	protein_coding	PTH2
ENSMFAG00000043015	protein_coding	GIPR
ENSMFAG00000043311	protein_coding	KLK15
ENSMFAG00000043341	protein_coding	ZNF221
ENSMFAG00000043429	protein_coding	PRMT1
ENSMFAG00000043432	protein_coding	CYTH2
ENSMFAG00000043648	protein_coding	
ENSMFAG00000043663	protein_coding	ZNF610
ENSMFAG00000043672	protein_coding	NOVA2
ENSMFAG00000043692	protein_coding	
ENSMFAG00000043792	protein_coding	MEGF8
ENSMFAG00000043859	protein_coding	LILRB5
ENSMFAG00000043957	protein_coding	
ENSMFAG00000044030	protein_coding	KLK10
